,order_id,categoria,categoria_final
249,0a92b722c3355980ef37fd1fee068c6c,['CASA E CONFORTO'],CASA E CONFORTO
250,0a92bad75c24fdf33ed2a18801262e89,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
251,0a93b40850d3f4becf2f276666e01340,['ARTES E DECORACAO'],ARTES E DECORACAO
252,0ab421a822cfefda840345b69417962d,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
253,0ac1d3244719cbbfbc0574631fb0186e,"['LIVROS, MUSICA E PAPELARIA']","LIVROS, MUSICA E PAPELARIA"
254,0adc694b12e2711cde18a5d31576bef2,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
255,0aeb0613e8d42e1a7f122908bee18eca,['MODA E BELEZA'],MODA E BELEZA
256,0af07373c6e0f41a0660087bf63d7c64,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
257,0af96849112c968e7764ac7f17e4f9f7,['MODA E BELEZA'],MODA E BELEZA
258,0afcd5d6405dd1fbe9554f4ffa99d2b8,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
259,0b01066982af6f2681ea9b0169f0d987,['MODA E BELEZA'],MODA E BELEZA
260,0b0448ca144af06370f09b67224e0eec,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
261,0b0bd9b754737f8954ee14d15c7acb85,['CASA E CONFORTO'],CASA E CONFORTO
262,0b252b879dbab76b4730df79aeb1778f,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
263,0b32bf55276b5feb681f6ed6fd670692,['MODA E BELEZA'],MODA E BELEZA
264,0b39d78b430d574a6eafefe82c11b4a3,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
265,0b7b12a402b064d880d3cb31051f6d29,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
266,0b7cb1c7ea62d95ba39702f4ae850108,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
267,0b7e2039e06db8ce4bb3eb25e8659a51,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
268,0b87d8d6c28694778a03498aefa389c9,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
269,0b93889b7e9059e7715f55306f977460,['CASA E CONFORTO'],CASA E CONFORTO
270,0bafeaa6d78ca1e9b198fe9a6d645306,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
271,0bbd832750aad342a252f529cb93d020,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
272,0bc2f31a926a812c0002115befdfdebe,['ALIMENTOS'],ALIMENTOS
273,0bcc7fc2fefd4ebca3cdcf34288f9026,['BEBES'],BEBES
274,0bd15125e46474dc9318288ae0ea528e,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
275,0bd6ba2a0ad5458f31a20239363b2e00,['CASA E CONFORTO'],CASA E CONFORTO
276,0bda83aa61608436c3403ca200bf12d5,['CASA E CONFORTO'],CASA E CONFORTO
277,0bfe55f7a11b408e6519d50eb874b331,['BEBES'],BEBES
278,0bff41f23a1260a23cfe070af558eef7,['CASA E CONFORTO'],CASA E CONFORTO
279,0c02a4cb5207e682d63a1343cbddd13b,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
280,0c047dd1c8c2fcc61365b5787d59fd6c,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
281,0c1131dcb8c6ec0c895af6aea3e70983,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
282,0c17d2ca8fea3e6d807410a0c0c44746,['PET SHOP'],PET SHOP
283,0c218bb391f7d78332d4d53ad73b51bc,['AUTOMOTIVO'],AUTOMOTIVO
284,0c29ee02f432c35cb24a70317de6457c,['MODA E BELEZA'],MODA E BELEZA
285,0c38c51b8a775bccbf8a0e340be3cece,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
286,0c3da4384feb21f0def324b1b7d6f082,['AUTOMOTIVO'],AUTOMOTIVO
287,0c4a23679a622eb0793aaabdc6ce5750,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
288,0c4d07bcd65a6ce95cbe8e8e228a98cf,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
289,0c5c5872985d8382ec1df7d0ec721875,['MODA E BELEZA'],MODA E BELEZA
290,0c5f4de2e1c08a6da891feaafcf35d1e,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
291,0c65eb5a1415db7a20dfc869c9277e7a,['CASA E CONFORTO'],CASA E CONFORTO
292,0c72cafc6d5d60d98d052051a2b028ad,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
293,0c7a6b23056ca2e73c8b369698e1d781,['MODA E BELEZA'],MODA E BELEZA
294,0c921abc41428f29f1b5d4c52714fe44,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
295,0c9f4cd9a2f5e3783d9ec0f4daa33741,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
296,0cadc06392b4f42042d688c35d6a1c16,['ARTES E DECORACAO'],ARTES E DECORACAO
297,0cae3fb9a90f5aeeb7b3770b88f77851,['MODA E BELEZA'],MODA E BELEZA
298,0cbc979bd11d1ef1cc7c050a0442c715,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
299,0cbea266e238cccbca8f44662f87c527,['CASA E CONFORTO'],CASA E CONFORTO
300,0cc53a27cb4eec43723454e212e469cc,['CASA E CONFORTO'],CASA E CONFORTO
301,0cc7bb57999d251da473822051388086,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
302,0cc9e18508708774c1c956cd3ad9e910,['AUTOMOTIVO'],AUTOMOTIVO
303,0cdea1c34ce2e9ca670b2e6df1d6c207,['MODA E BELEZA'],MODA E BELEZA
304,0ce0997380b2110e5d35697ce4ddabd7,['CASA E CONFORTO'],CASA E CONFORTO
305,0cea1002b907a645918a03922e9fadbd,['CASA E CONFORTO'],CASA E CONFORTO
306,0cece095c1c8f6bd21ec851d74642943,['ARTES E DECORACAO'],ARTES E DECORACAO
307,0cfb8d2b2200481e6ce460c76ffa262d,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
308,0d01eea244609b22f49983e36c80c89c,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
309,0d103d6504de00ed0c99969517a9ad52,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
310,0d15b014007c98a152fbb3b032a7521a,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
311,0d27c6a7e907a99b7a7e08f9afa22d90,['CASA E CONFORTO'],CASA E CONFORTO
312,0d29aa08fa516b98d8668e1eb4a57bdd,['ARTES E DECORACAO'],ARTES E DECORACAO
313,0d2f476fd2a5f059f8b4e36bc04d54ac,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
314,0d370d75f8fb57f4a7a8c9fc64d2a855,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
315,0d3932a3836fab6762836714e0eee9ae,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
316,0d4677b0223bd9ec9dc8182d6afa70aa,['MODA E BELEZA'],MODA E BELEZA
317,0d5e27935dad336ff3d5962a73b30f2d,['CASA E CONFORTO'],CASA E CONFORTO
318,0d694d4d413750922e42f63577896916,['CASA E CONFORTO'],CASA E CONFORTO
319,0d6cc2219ef268358eac3c49b47abca9,['CASA E CONFORTO'],CASA E CONFORTO
320,0d85f60a7eb6eff92a2c8363050cc7b2,['MODA E BELEZA'],MODA E BELEZA
321,0d8fd53f6fe12430bce52454cc326f8e,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
322,0da1e80855b93d954fd8f95c571cb191,['PET SHOP'],PET SHOP
323,0dacf04c5ad59fd5a0cc1faa07c34e39,['ARTES E DECORACAO'],ARTES E DECORACAO
324,0db053a048333680c09114ac4f231a79,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
325,0dba8cb0559eb37cc0217a28496b5f07,['MODA E BELEZA'],MODA E BELEZA
326,0dd03c63e61e99a366429e9348db886b,['MODA E BELEZA'],MODA E BELEZA
327,0dd13170e2f12871b1e007e5fcf6e944,['PET SHOP'],PET SHOP
328,0de53a4efa2bd4fabcf88a53d812bfd6,['CASA E CONFORTO'],CASA E CONFORTO
329,0de9e77cb8416394c1d74300fd08213f,['CASA E CONFORTO'],CASA E CONFORTO
330,0df2e7ba716c3f48ee4a3081092e2c19,"['LIVROS, MUSICA E PAPELARIA']","LIVROS, MUSICA E PAPELARIA"
331,0df3ae9792cce9ed0f0c9b95be40b8ef,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
332,0e0441786430b7cfcd0d91f822ea4c99,['PET SHOP'],PET SHOP
333,0e14afb59249defa7237fa94e266941f,"['LIVROS, MUSICA E PAPELARIA']","LIVROS, MUSICA E PAPELARIA"
334,0e3101d26015f1df99a269aeb3fbb02a,['AUTOMOTIVO'],AUTOMOTIVO
335,0e3bb5bc8f2262c9fc302e56de5b7c48,['ARTES E DECORACAO'],ARTES E DECORACAO
336,0e3e431534069e8ac235c637dfb199d8,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
337,0e3ec3c17b64c6cc7bc01bba21e7afdf,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
338,0e44e7b0102a1f19aa9d7643e45dbbdb,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
339,0e4a4de1d15b6df8d4335fb2db61667a,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
340,0e5b8fedcf80d4264e236fc26e004068,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
341,0e5d9583490deb1e011b1c8e7da13398,['BEBES'],BEBES
342,0e6998991870142c2ed25d6173ea587d,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
343,0e76c1f1cc3a0d46923197991617cef8,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
344,0e80c0d12085997d97ada58dda2ed84b,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
345,0e8644614e6e4e3a5a0eced489c045be,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
346,0e903df9d14796df715e2f6cc52e2c1d,"['AGRO, INDUSTRIA E NEGOCIOS']","AGRO, INDUSTRIA E NEGOCIOS"
347,0e98c70fb06024ae560719cace52421f,['PET SHOP'],PET SHOP
348,0ea6fb65c44f0a557e7ee0dc86d66c04,['MODA E BELEZA'],MODA E BELEZA
349,0eb4df6bfdca047c300acf9d25b04391,['MODA E BELEZA'],MODA E BELEZA
350,0eb50e50bc4f98118d7a1d60c0a17049,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
351,0ebf39cd91e6c7f650db30a438805518,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
352,0ec7299d65db721d9a6b5c95c2ff494a,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
353,0ec9178c102513dbaf788344446a3305,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
354,0ecbb908b4b062b189e1723ef9a836e2,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
355,0ed4bf3a5a970c8b076ce4ccec0acc4b,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
356,0ee78b4d78116d8d91f47dc4b290f526,['CASA E CONFORTO'],CASA E CONFORTO
357,0ee83875134e649fc7cc3b867c337bee,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
358,0ef3d3e097e4e819e47197ee3389a3a1,['CASA E CONFORTO'],CASA E CONFORTO
359,0ef67bb260101172d979ae466918b301,['AUTOMOTIVO'],AUTOMOTIVO
360,0ef89e47a5078a9e54a080d5fa8c9109,"['LIVROS, MUSICA E PAPELARIA']","LIVROS, MUSICA E PAPELARIA"
361,0f016423033058b7bef153a01ff9100b,['ARTES E DECORACAO'],ARTES E DECORACAO
362,0f213d7015dad47737aecd4d7403f919,['MODA E BELEZA'],MODA E BELEZA
363,0f29bafaaa77f4548165215b66bd97e4,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
364,0f30693cac68f8597594c35a1dc38a8e,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
365,0f4519c5f1c541ddec9f21b3bddd533a,['MODA E BELEZA'],MODA E BELEZA
366,0f4a2c067346862463f78a1ca0e4e43b,['MODA E BELEZA'],MODA E BELEZA
367,0f503b220e9d1fd78562e41a427a0c6a,['MODA E BELEZA'],MODA E BELEZA
368,0f559863677fb17eed36c4374e198a93,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
369,0f5661c2134ca73a132194dde6558006,['CASA E CONFORTO'],CASA E CONFORTO
370,0f57c7a28afbca568ab72eb6be1dfb81,['MODA E BELEZA'],MODA E BELEZA
371,0f597abb3c3850157138723eceba3f1c,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
372,0f6896ec061c74612b3a5ab4f2146d0e,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
373,0f750136a7458e323a95eb451e1d47cc,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
374,0f7a031ff7235289c8ce7270cac7c4ec,['SERVIÇOS'],SERVIÇOS
375,0f7bc9011b887a3d145db483b0d8c25f,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
376,0f7f3fcd5523d759e8e17084e45439d5,['MODA E BELEZA'],MODA E BELEZA
377,0f9e79a42b9e6e14a8d7f913b4da0239,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
378,0fa1fab1d7c1211c824596ed5e111e3c,['MODA E BELEZA'],MODA E BELEZA
379,0fafef9491abc81f2975be1c75036a86,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
380,0fb0e71d92a103ce203e4b32be458d9b,['MODA E BELEZA'],MODA E BELEZA
381,0fb1f7c7042e9fa84d8d415c5fdec5c9,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
382,0fb5213e64d1cc9bbd3be70f3d35bf27,['BEBES'],BEBES
383,0fb96d30f2a1a1c89f5795583387d89c,['AUTOMOTIVO'],AUTOMOTIVO
384,0fc0482d016611a60b65ca297e61fb1f,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
385,0fc2805c054f060f9b7db454927b5024,['ARTES E DECORACAO'],ARTES E DECORACAO
386,0fc34e566d3273325c404c113f4a8b2a,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
387,0fcf164859b203af4b0811ccf70d1454,['MODA E BELEZA'],MODA E BELEZA
388,0fd20e900b40f5cb8e6fd31df27aabbd,['MODA E BELEZA'],MODA E BELEZA
389,0feaee28abc2453bef40e3718f5c7392,['MODA E BELEZA'],MODA E BELEZA
390,0ffcc7c4e90436e138f698340e3d0e25,"['LIVROS, MUSICA E PAPELARIA']","LIVROS, MUSICA E PAPELARIA"
391,100db0fb5000a9f02f0d3ee2470c85c1,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
392,100e8cf23e7518027376ac07ca0ec96b,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
393,10224c72b9364fe2d0608e92ae535f88,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
394,1028f2778958e0ab0d9da92e14de14d1,['BEBES'],BEBES
395,102ea4043e0c7b678470f26f0a726e57,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
396,102f840f0c7fb82a5e0568624b41b3e5,['MODA E BELEZA'],MODA E BELEZA
397,103188b1afa4614c023b86344f79727b,['CASA E CONFORTO'],CASA E CONFORTO
398,103333c1fad5bfda8e9b1c84615fae2f,['MODA E BELEZA'],MODA E BELEZA
399,103ccf024ec97c46c81001a91c2faf01,['CASA E CONFORTO'],CASA E CONFORTO
400,103de323ece563a1012b4b6adf5a81b2,['MODA E BELEZA'],MODA E BELEZA
401,1041d437bb0a4bcfeb3a107426f2d5f5,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
402,10498ac6120c866ce631762f4e5dc422,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
403,104db3ac25a8c92d8b4a1bab46c92c66,['MODA E BELEZA'],MODA E BELEZA
404,104ebad584414fcfb7bc0d071bb29a25,['MODA E BELEZA'],MODA E BELEZA
405,1053f48dab84166419bcecff0003c7b9,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
406,10680478e22d29ed34e872b89144ccda,['MODA E BELEZA'],MODA E BELEZA
407,10710544d8adf2b743de71711a372fa2,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
408,10758901b602fdec377ba3f189e531f5,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
409,1078d496cc6ab9a8e6f2be77abf5091b,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
410,107f069fdb62a9cbe252b043323e4e32,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
411,108d1dab6908b5fcb9c922549a9c2265,['CASA E CONFORTO'],CASA E CONFORTO
412,1095806f851129963474b5f20d6520fd,['CASA E CONFORTO'],CASA E CONFORTO
413,1098a8cc6b7514f599126c5f27706dc5,['MODA E BELEZA'],MODA E BELEZA
414,109b43dc12d67a5107cbbfb7fe98d0ae,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
415,10a2d53148bb79d540a6a2e7cb706cea,['MODA E BELEZA'],MODA E BELEZA
416,10aab4b44296043fbfeaf40f1157657d,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
417,10b4aca7d76f1ff55e0dfc750e4e0016,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
418,10c3c7fea20a1ed15c6e55e90b3fb084,['MODA E BELEZA'],MODA E BELEZA
419,10c5eb3ea9a23055a311c44022b574eb,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
420,10ccb4dc0cc0d605b71afdcf4584128e,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
421,10d68bf5b2b29ed413ad7b19c7c601de,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
422,10d96958b92a4df731c5f0d7e8694f4e,['MODA E BELEZA'],MODA E BELEZA
423,10df64697a9e72c7b248dbffe386f74e,['CASA E CONFORTO'],CASA E CONFORTO
424,10e652c1735375eb89f51e95212615e8,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
425,10ef04a6021b2bac686ed668485c8c80,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
426,10fda92f9390e0b13e41ce5ce692a2cc,"['LIVROS, MUSICA E PAPELARIA']","LIVROS, MUSICA E PAPELARIA"
427,110d534aef964d7dc718809cf07b9a3e,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
428,110f6ca5866b291c8689e08bebf7f8f8,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
429,1116c22b8ac5fd55755a1357d17cb070,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
430,11177b43d0995dfa2114ceefa2c0cc16,['MODA E BELEZA'],MODA E BELEZA
431,111e8cdb5890a7e3beae3e717737ca51,"['LIVROS, MUSICA E PAPELARIA']","LIVROS, MUSICA E PAPELARIA"
432,1126e8ce51fcc395870c8fabcf7de709,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
433,114c9407eb2b873d07c1b3bf91e35a9c,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
434,11526907a9d9e94078d44fb1c4abb4ec,['CASA E CONFORTO'],CASA E CONFORTO
435,1161d4dd2b98a1d29aee9a19b48d7cd8,['ARTES E DECORACAO'],ARTES E DECORACAO
436,1161ed293dc0a40bbed57348919f65ec,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
437,11642b906362f0d80a1228e1fa45a18e,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
438,116499c6f5aa0822fcfa4f8aa8b194b4,['CASA E CONFORTO'],CASA E CONFORTO
439,1164c7cd1bc7ce2567ff3159aa3cc51b,['AUTOMOTIVO'],AUTOMOTIVO
440,11660e2c0590a8f36299b868f3e95bed,['CASA E CONFORTO'],CASA E CONFORTO
441,11752bcab98894b1c72fac988ed11392,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
442,118045506e1c1dda060171af43fe11b4,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
443,1184f47611befe5e28db021be60171c7,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
444,119c7049e648e0c4073ceceab6c3cd3e,"['LIVROS, MUSICA E PAPELARIA']","LIVROS, MUSICA E PAPELARIA"
445,119db78602ec4f8cdb8aa475c1fbf655,['MODA E BELEZA'],MODA E BELEZA
446,11a3a7fd35fb7f7f7b873f9a150dd5e2,['MODA E BELEZA'],MODA E BELEZA
447,11a6156f787eb963fb211db50db44d99,['CASA E CONFORTO'],CASA E CONFORTO
448,11abc6f4bd19a0153ae77beb0177ba1e,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
449,11bfb5214a47c5a12e3dab8cac01c304,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
450,11f1347027d269d264f62d3631ef5e42,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
451,11fb3a6f90bfba7e4b6717e62fe6cbc1,['ARTES E DECORACAO'],ARTES E DECORACAO
452,12019ed87b97cee3add615b1f8c9e9b0,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
453,12064b26c801bd0f7b82c2fb033e382e,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
454,12110189ef70d77e946c6a0bd7b945a8,['CASA E CONFORTO'],CASA E CONFORTO
455,121191d52387cd00dc63011edaeb8af2,['MODA E BELEZA'],MODA E BELEZA
456,1223c56f3b550439e13b563ac0ae0d98,['ARTES E DECORACAO'],ARTES E DECORACAO
457,122a971a12f2ddab39ade1e58c08cbda,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
458,1237d70df58d4f9a8bd929b9943f9b8a,['CASA E CONFORTO'],CASA E CONFORTO
459,1239e8b4884c746e8d1ea651d4ff74f1,['ARTES E DECORACAO'],ARTES E DECORACAO
460,124e62fecaaf83248e7f9a84c441f7d4,['CASA E CONFORTO'],CASA E CONFORTO
461,12581c5de9b60bf327002c906dd03e17,['ARTES E DECORACAO'],ARTES E DECORACAO
462,1263b5bd7d073c9196702d47117ee5fa,['MODA E BELEZA'],MODA E BELEZA
463,12665915ce815ae60a756854e522fddf,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
464,127808959bd2d08cdefdf3015fa205a2,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
465,12a1bc73d4736fdb9a60a8c58d9628b7,['CASA E CONFORTO'],CASA E CONFORTO
466,12b490136db583be9f294988ccdce8b1,['CASA E CONFORTO'],CASA E CONFORTO
467,12bab4379a646f08ae89ed0561f5481e,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
468,12c49270845b0006a7036adda4045c74,"['LIVROS, MUSICA E PAPELARIA']","LIVROS, MUSICA E PAPELARIA"
469,12c9b99637fcd911992b818793dfe8cc,['BEBES'],BEBES
470,12dfd48a9e526859cc845d4856be12eb,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
471,12e336061c0f1f6d33710d969ba62bec,['MODA E BELEZA'],MODA E BELEZA
472,12e5cfe0e4716b59afb0e0f4a3bd6570,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
473,13029a6f70b0aa74acea8a239d7d1d6f,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
474,1309fc445b40a153a53e94b46d2accb1,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
475,1312c3e9b13335ff82ee5ee0599e9e60,['MODA E BELEZA'],MODA E BELEZA
476,131bcb82ecd96d251fa7eb8bb1f1baca,['MODA E BELEZA'],MODA E BELEZA
477,1323da2fac3c4ba9cee60f86d170f816,['CASA E CONFORTO'],CASA E CONFORTO
478,132761d24f94ef259bcbde9dacecb2e2,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
479,132947cc0a6620350693052f3548070f,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
480,132ca56f1aac17fe178eacedb5a81e6e,['AUTOMOTIVO'],AUTOMOTIVO
481,133a123493a55f389917093bd41fb184,['MODA E BELEZA'],MODA E BELEZA
482,134383561b50fa8eca9c19b2c792d74c,['MODA E BELEZA'],MODA E BELEZA
483,1344126e856cc81fd0a3ac3bf95168ef,['BEBES'],BEBES
484,134adb681cd5dbe4cd4de155abf4b9e8,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
485,134f7360b1704296a29b44585e183989,"['LIVROS, MUSICA E PAPELARIA']","LIVROS, MUSICA E PAPELARIA"
486,1354de899c7420bbaa9d9484c79c862c,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
487,135b582ac1ec8138d4f9f0ef27a7ba36,['BRINQUEDOS E LAZER' 'CASA E CONFORTO'],Misto
488,136c36bf83629aea3290644dabe72471,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
489,137135c30e53ddac60ef16b8ef6d4d54,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
490,13917780488fcc5fa2f9fa3c45549c80,['MODA E BELEZA'],MODA E BELEZA
491,139cef5540861404dd35fe65000fda2e,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
492,13a6b84d8ffc29e4607ddcb4170cd8a4,['BEBES'],BEBES
493,13a945cf4dff971e45059d790da4daf4,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
